Hole_ID,Depth_From,Depth_To,Mg_ppm,Al_ppm,Si_ppm,P_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Pb_ppm,LE_ppm
MSDP02,192.5,193.5,15459.6,37887.18,403849.28,399.81,20309.58,16786.92,2348.09,64.62,124.7,713.05,19700.48,13.13,4.31609811271255,126.12,96.98,62.75,14.28,165.57,10.24,9.27,9.03,481770.42
MSDP02,193.5,194.5,15272.64,39037.78,407995.71,396.86,20692.02,16596.21,2109.11,74.58,105.32,650.86,18760.52,6.38301936177021,13.54,116.16,96.51,58.32,14.26,189.56,8.44,8.07,8.5,477720.21
MSDP02,194.5,195.5,16113.9,40306.39,405420.16,498.24,20586.17,16409.18,2394.8,63.76,117.07,642.51,20024.77,17.16,4.21943256754039,168.55,93.6,62.51,13.72,190.37,9.63,7.03,9.66,476779.85
MSDP02,195.5,196.5,18483.72,42830.54,375917.01,513.69,19889.95,16244.16,2690.88,67.9,196.1,680.71,28627.43,16.1,5.12668163459722,3333.96,98.11,66.38,16.28,206.23,11.16,11.45,13.96,489983.67
MSDP02,196.5,197.5,19771.93,41809.18,375211.77,522.39,19890.51,16021.94,2632.4,67.23,203.75,744.07,28882.16,21.35,5.25787795479132,3256.91,98.66,66.05,15.92,209.72,12.02,12.25,11.83,490475.38
MSDP02,197.5,198.5,13166.24,39486.55,389605.47,415.68,19703.45,16807.92,2694.52,57.35,233.84,742.95,26033.66,20.55,5.18431908087583,1724.24,97.01,65.15,14.71,232.74,11.65,13.19,10.19,488763.06
MSDP02,198.5,199.5,20708.62,38433.59,388288.32,469.97,18912.78,16591.26,2731.08,44.15,182.65,670.44,24292.57,17.25,4.820045338010059,1596.41,89.01,62.75,14.6,245.36,9.39,13.59,11.96,486573.12
MSDP02,199.5,200.5,19917.94,43744.71,372841.42,490.27,20914.7,24864.2,3289.63,64.47,191.62,721.29,26637.26,24.96,5.10644899577097,843.19,101.39,68.7,19.37,258.64,14.77,11.19,10.97,484900.79
MSDP02,200.5,201.5,18772.15,44666.07,366101.88,557.69,20682.18,27624.19,3487.2,61.65,214.31,770.28,26141.12,21.6,4.926934524152,677.05,102.01,69.52,19.69,275.66,13.75,10.11,11.92,489637.72
MSDP02,201.5,202.5,21563.08,45210.62,364079.45,519.67,21456.41,25694.88,3490.58,84.27,183.27,934.34,28999.0,28.48,15.66,698.58,105.45,77.22,18.58,235.18,15.09,9.57,12.63,486531.45
MSDP02,202.5,203.5,19267.33,44298.86,374999.13,537.53,21241.57,25006.54,3442.77,92.2,145.44,823.83,28287.81,25.26,16.72,511.01,102.79,76.97,17.72,267.73,15.1,10.9,13.28,480726.0
MSDP02,203.5,204.5,20440.34,41454.59,367233.5,386.0,19662.68,23509.12,3171.32,78.92,158.78,811.25,25806.49,21.86,4.88128480435705,385.29,92.29,71.35,17.78,237.16,13.31,8.69,10.08,496358.82
MSDP02,204.5,204.9,28214.68,60276.12,324189.49,736.85,22213.63,20880.94,3707.42,83.38,101.09,915.03,35862.74,31.97,15.4,1282.86,117.29,92.41,23.27,156.9,11.67,4.85,14.32,500965.21
MSDP02,204.9,205.32,28421.23,63501.09,324926.77,755.47,24973.06,19855.79,3430.12,89.93,191.7,816.37,38045.07,37.77,20.03,1711.7,131.57,87.91,22.29,173.69,14.25,5.08,13.54,492700.34
MSDP02,205.32,206.18,31566.13,68347.98,325140.4,764.12,26298.39,18749.37,3374.35,92.04,135.12,804.97,40716.39,40.56,17.8,1331.35,141.35,86.71,22.3,160.43,10.95,8.73,13.61,482087.93
MSDP02,206.18,207.9,22124.21,51541.81,360707.23,627.26,22668.66,20135.8,3398.09,89.15,150.19,746.05,30057.55,34.92,21.86,553.48,113.7,79.13,20.0,294.09,14.83,5.83,12.22,486513.75
MSDP02,207.9,209.2,22959.94,44394.3,373437.01,563.16,21963.72,22079.51,3414.01,80.1,135.55,700.11,25935.48,17.25,4.40062072848171,311.05,104.15,78.18,19.59,278.03,13.88,7.17,10.56,483430.87
MSDP02,209.2,210.5,20224.79,41330.45,372960.64,544.79,21435.49,22339.14,3314.54,70.58,130.08,706.65,25631.78,23.85,4.86466347703458,259.47,102.01,76.34,18.34,269.81,16.39,9.9,10.59,490485.71
MSDP02,210.5,211.35,17385.83,44745.98,369434.92,546.4,21761.61,21285.69,3473.61,86.04,101.84,737.85,25150.67,23.43,18.46,504.82,100.67,73.35,22.63,313.63,13.03,4.3,11.34,494171.14
MSDP02,211.35,212.42,22324.07,50276.65,359889.18,607.95,22658.98,20703.89,3250.64,70.17,149.04,699.24,28566.19,27.58,4.8273355421427,550.29,110.93,77.86,21.1,269.3,12.44,5.85,12.04,489641.66
MSDP02,212.42,213.5,22952.39,44010.47,378270.51,523.74,21696.13,21757.32,3467.07,98.68,120.87,794.57,28024.73,22.86,15.24,288.68,104.13,75.25,21.49,294.84,15.53,8.62,12.44,477349.04
MSDP02,213.5,215.0,16447.7,40059.8,388520.14,434.65,20280.56,19174.34,3300.15,50.18,155.02,688.77,25481.05,20.53,13.53,184.96,95.42,67.75,18.82,331.89,15.74,6.62,12.44,484546.75
MSDP02,215.0,216.5,22198.53,38769.74,391480.27,465.92,19485.8,18367.59,3215.74,72.54,130.18,653.45,24270.65,23.01,13.18,160.38,91.63,62.87,20.59,326.52,14.74,6.82,9.82,480054.87
MSDP02,216.5,217.5,20099.46,41048.34,385022.57,473.73,20622.32,17720.09,3367.18,60.49,107.87,564.28,22244.45,20.94,15.54,272.65,94.53,65.59,20.63,326.54,9.93,3.62,12.44,487724.68
MSDP02,217.5,218.5,18689.91,44383.43,370181.59,522.55,21200.46,16986.69,3045.19,76.42,135.73,599.37,24978.74,25.35,17.83,287.15,98.53,66.08,19.82,317.68,13.2,4.92,10.36,498271.32
MSDP02,218.5,219.5,22288.76,49103.7,373009.49,522.25,22833.68,13714.58,3187.5,63.28,127.14,577.78,30770.46,28.57,4.5052064414457,248.15,115.26,66.51,18.93,348.93,15.35,6.53,9.64,482848.98
MSDP02,219.5,220.5,18185.58,44202.4,379898.12,436.68,20959.58,13720.58,3076.85,67.48,141.32,557.78,26118.04,23.53,4.42169717996597,181.56,101.92,60.57,17.01,296.05,12.36,6.92,10.38,491845.64
MSDP02,220.5,221.5,18071.3,43356.71,384819.33,465.32,22118.48,16155.16,3179.8,70.19,122.96,636.39,25852.01,15.9,4.32279426475711,211.61,102.6,65.44,18.8,277.5,12.57,8.4,10.93,484344.13
MSDP02,221.5,222.5,21910.26,44042.09,380230.44,523.75,21906.27,18584.4,3116.67,77.84,96.59,615.63,25830.47,24.59,12.23,151.34,101.06,69.19,18.89,258.88,12.84,7.32,10.97,482334.25
MSDP02,222.5,223.11,26725.11,40897.73,372429.67,471.62,20993.77,25096.25,3535.25,92.27,98.8,746.84,30339.84,26.04,4.8008884672441905,442.01,96.16,81.07,19.98,313.84,13.79,4.6,13.02,477482.44
MSDP02,223.11,223.73,21780.51,49232.69,367630.06,701.06,22072.12,22110.1,3854.05,90.0,116.86,738.76,33364.8,24.77,14.78,1149.92,102.41,83.27,23.58,310.77,11.99,6.24,13.42,476480.49
MSDP02,223.73,224.5,25455.07,49250.1,363563.8,819.96,21618.16,23739.72,3983.46,87.22,132.43,745.14,33493.05,21.16,4.73911599311859,809.13,105.94,88.87,21.44,312.49,14.95,6.81,13.54,475580.1
MSDP02,224.5,225.5,30116.9,45884.8,352259.14,782.11,21513.14,29255.68,3927.0,82.81,154.68,884.08,38492.34,22.48,15.6,827.99,102.85,92.23,22.39,321.38,15.99,6.73,13.89,475132.26
MSDP02,225.5,226.5,20671.31,46267.19,354539.49,698.46,20903.65,28614.39,4650.18,61.49,178.43,835.78,35465.17,31.68,49.96,462.26,100.96,86.04,23.38,345.68,19.47,8.22,14.05,485873.35
MSDP02,226.5,227.5,27780.19,49316.54,355403.61,804.02,20972.91,30210.0,5241.45,92.88,159.15,826.3,33639.74,26.74,93.28,331.76,98.36,83.25,26.45,353.21,19.29,9.03,11.93,474411.73
MSDP02,227.5,228.12,30318.13,48017.23,349066.6,785.21,19901.25,33529.43,5895.86,68.29,170.78,1022.97,32764.44,24.66,157.34,296.47,91.75,79.31,32.09,441.73,19.27,8.17,9.66,477212.52
MSDP02,228.12,228.5,28412.88,48106.36,343596.37,896.71,19276.26,35694.12,5997.3,63.31,143.72,1110.06,31654.58,21.41,235.53,338.44,86.88,81.63,31.7,430.84,22.04,6.08,12.96,483684.47
MSDP02,228.5,229.66,30148.23,47434.41,309574.77,712.99,19273.84,30399.91,4530.63,75.94,113.77,909.44,30342.07,25.95,145.45,342.46,92.37,81.61,28.08,326.43,16.67,5.96,9.66,525130.07
MSDP02,229.66,230.83,24034.68,44810.82,311907.08,685.1,18637.77,31682.73,4765.05,65.92,157.01,943.47,31474.62,20.75,135.73,294.1,88.51,100.96,26.76,324.64,14.68,5.25,11.61,529771.47
MSDP02,230.83,232.0,31997.12,48193.0,317976.33,729.45,18480.44,40826.32,5139.52,76.65,122.8,1113.21,31164.29,29.93,193.81,192.04,88.01,130.6,29.35,335.52,16.26,6.29,11.96,502173.34
MSDP02,232.0,233.25,34902.21,53321.25,330534.44,758.97,19871.77,42561.76,5016.13,82.38,132.42,1069.43,32477.76,19.59,112.5,193.89,95.72,105.18,32.48,297.03,19.51,5.63,6.35,477244.07
MSDP02,233.25,234.5,31660.08,50751.81,319699.95,827.85,18377.88,44864.95,5101.54,85.81,105.79,1148.92,31292.87,20.54,162.84,155.87,86.8,114.5,30.48,356.9,19.3,6.17,13.46,493680.23
MSDP02,234.5,236.0,33379.42,50108.82,306513.37,748.6,18423.7,42056.11,4763.1,80.14,118.37,1082.46,31704.81,28.85,91.23,262.63,87.49,94.11,27.32,291.61,18.75,3.33,10.31,508753.45
MSDP02,236.0,237.5,34993.05,53751.94,328133.69,757.88,19199.75,43620.13,4772.67,58.46,131.43,1092.01,31988.01,29.79,127.15,222.78,91.66,100.31,29.02,308.11,16.77,5.5,13.61,478537.02
MSDP02,237.5,239.0,36519.04,50183.4,307644.74,788.61,17509.05,59378.29,4774.77,69.14,122.01,1210.82,31599.37,28.53,89.18,172.92,83.5,101.51,30.68,292.82,21.03,4.24,13.71,487288.3
MSDP02,239.0,240.5,37328.98,53708.21,310483.39,794.33,18625.64,51676.15,4775.3,63.94,123.35,1082.47,31909.6,27.91,89.33,165.13,90.18,96.58,29.44,260.4,20.06,5.2,10.28,486584.36
MSDP02,240.5,241.5,34585.78,53543.37,303458.16,697.75,19185.85,52750.26,4454.01,84.69,136.63,1131.73,33976.27,26.63,76.36,297.56,92.97,102.31,30.02,229.32,17.45,5.78,11.47,493125.33
MSDP02,241.5,242.5,40977.6,50303.08,300139.72,780.06,17837.87,53088.63,4838.76,47.84,132.05,1105.08,31728.38,27.82,67.19,257.08,89.05,108.19,26.68,264.98,19.83,4.79,11.85,495796.33
MSDP02,242.5,243.5,34191.79,51378.28,308366.53,892.9,18325.37,53955.88,4859.46,77.31,146.3,1073.68,31343.42,25.78,72.44,202.52,86.58,110.76,29.59,267.47,18.22,6.01,9.66,491787.65
MSDP02,243.5,244.5,40361.09,46872.35,290138.35,759.38,17082.54,48966.87,4497.16,77.11,117.06,939.99,29348.7,34.16,53.79,171.71,85.55,98.93,29.86,240.78,15.79,1.69640286334088,7.64,517219.91
MSDP02,244.5,245.5,29741.39,48789.92,288642.53,711.28,17667.65,50549.69,4302.35,85.87,139.91,935.55,29741.51,30.39,62.13,171.75,86.86,121.39,27.13,229.44,17.52,4.57,7.81,524075.89
MSDP02,245.5,246.5,38398.0,52151.09,291227.09,790.23,18554.16,58315.32,4816.21,109.87,124.79,1021.44,33123.72,35.18,39.77,179.91,87.99,128.97,27.71,228.92,19.53,5.17,11.29,497877.75
MSDP02,246.5,247.7,31820.94,49296.36,281980.76,747.67,18100.16,46356.72,4382.21,77.74,163.61,933.47,31336.14,35.42,42.06,260.99,88.01,111.9,24.89,235.47,17.13,4.33,10.08,531884.44
MSDP02,247.7,248.9,31283.43,52646.46,298229.43,866.11,18655.76,51720.22,4643.55,82.31,149.81,1008.98,32361.43,33.59,37.97,298.71,88.97,130.79,28.0,244.43,16.26,4.11,10.95,505307.91
MSDP02,248.9,250.1,35747.97,52945.39,295247.83,728.53,18263.28,51124.63,4463.07,78.09,176.75,913.65,31259.08,35.0,44.36,332.48,85.59,112.63,26.38,206.85,16.91,5.78,13.38,505679.4
MSDP02,250.1,251.3,34221.28,51471.94,296546.59,742.36,18347.19,49876.0,4461.5,96.23,146.84,922.12,31449.23,31.72,44.86,317.06,90.4,104.9,29.15,223.39,18.93,6.31,11.5,508529.71
MSDP02,251.3,252.5,35627.08,51702.94,290366.97,839.55,17931.12,47209.03,4386.26,82.4,119.68,937.01,37405.64,36.08,43.08,314.91,85.87,98.29,26.74,236.2,18.46,4.89,11.6,510155.37
MSDP02,252.5,253.7,37402.43,55813.03,292726.36,874.75,19237.09,44607.87,4536.79,87.07,134.56,899.46,34524.55,40.5,38.33,323.06,84.99,94.36,24.19,175.73,15.96,5.27,12.18,506180.37
MSDP02,253.7,254.9,39171.76,54878.32,291369.89,766.85,19146.49,48103.65,4646.95,93.37,148.23,948.48,34672.58,33.74,49.27,327.76,93.8,108.64,27.18,223.37,17.01,4.76,13.48,502471.13
MSDP02,254.9,256.1,42288.25,55976.45,305565.13,723.34,19632.76,53559.84,4852.29,91.68,155.23,1021.41,34716.17,37.64,38.46,238.35,94.61,114.44,27.11,219.11,19.81,8.93,11.97,477887.5
MSDP02,256.1,257.3,35254.85,56054.18,298495.64,767.81,18362.82,51168.38,4518.99,75.42,91.02,1043.33,33401.0,32.37,45.93,213.48,93.85,107.7,28.74,201.93,22.24,7.88,11.7,496853.05
MSDP02,257.3,258.5,37659.52,56347.86,305930.71,711.47,18637.91,46627.38,4818.78,52.43,132.47,932.39,33158.3,31.03,48.84,164.59,92.13,98.97,29.02,209.52,14.71,4.22,10.81,490334.13
MSDP02,258.5,259.7,37144.49,55013.84,281213.51,771.95,18496.76,42649.28,4305.04,104.3,180.03,954.84,34714.89,47.19,41.76,311.74,96.53,104.48,26.3,194.67,16.58,3.36,13.66,520276.07
MSDP02,259.7,260.9,35405.87,55499.1,301095.33,720.49,19091.8,48997.19,4566.16,131.03,148.54,986.56,33500.7,47.41,38.45,275.37,96.94,140.05,27.04,208.95,18.9,5.3,15.77,495098.07
MSDP02,260.9,262.1,31428.71,54254.26,300020.37,882.02,18488.8,49602.64,4923.83,110.75,122.84,1002.01,33588.43,35.6,33.16,211.31,90.81,127.54,29.16,219.44,19.78,6.63,14.61,500919.93
MSDP02,262.1,263.3,46831.77,53067.16,285839.9,674.64,17471.92,57451.33,4845.23,123.17,142.69,1180.51,32939.95,25.91,35.45,202.08,87.5,141.34,27.78,206.96,16.41,5.21,12.15,494241.45
MSDP02,263.3,264.5,38494.45,54082.2,298379.58,708.46,18608.12,48310.72,4695.35,125.59,105.97,996.39,32502.33,36.35,22.87,154.14,94.99,130.12,29.52,209.69,17.13,5.99,16.81,497083.31
MSDP02,264.5,265.5,34765.06,56853.1,305287.52,747.86,20025.21,42068.82,4928.55,115.71,110.93,926.4,34482.92,38.05,34.28,353.47,101.27,109.53,31.9,212.03,20.05,5.2,13.63,495691.52
MSDP02,265.5,266.5,38156.78,58073.6,301732.91,786.99,19989.13,45193.98,5123.85,72.38,154.71,972.36,35440.7,38.65,27.44,403.35,103.71,113.04,27.52,198.68,20.84,6.08,12.34,489884.07
MSDP02,266.5,267.5,39009.85,57649.75,299393.8,827.87,19860.5,46470.3,4878.1,102.8,122.25,1022.3,35932.31,42.7,50.37,304.71,103.13,118.88,30.69,195.38,20.85,6.13,15.25,490145.42
MSDP02,267.5,269.5,39042.15,57381.9,302995.54,770.16,19418.93,44240.93,4928.15,115.43,81.05,849.46,33947.31,34.48,41.99,208.27,100.23,115.73,30.59,198.55,20.71,6.41,14.86,491995.98
MSDP02,269.5,271.5,36612.33,55761.07,299123.72,641.64,19099.34,41938.4,4624.01,94.8,111.5,778.04,33309.75,33.62,42.92,256.27,98.25,114.63,29.19,189.05,19.15,4.9,16.19,503667.74
MSDP02,271.5,272.5,34287.16,65315.31,289169.84,756.66,21964.04,36844.52,4531.85,96.09,111.87,802.28,40678.85,46.64,33.78,354.47,125.44,106.34,30.19,184.45,18.09,3.84,17.98,501579.14
MSDP02,272.5,272.84,41666.37,69694.68,289348.58,810.15,23207.93,35833.67,4201.95,88.27,146.2,827.27,41764.22,37.91,30.44,371.1,129.6,101.2,28.6,192.53,16.35,5.04,19.7,488654.89
MSDP02,272.84,273.28,35756.28,67981.12,296266.45,764.89,22931.31,38944.68,4478.95,111.77,153.4,919.96,41016.53,42.28,22.63,410.06,122.9,105.32,30.47,194.92,21.79,8.24,24.15,486517.13
MSDP02,273.28,273.51,34124.32,62196.94,293242.95,821.58,21493.31,40281.6,4670.05,98.92,113.71,880.88,38423.26,37.65,22.81,366.39,114.34,106.46,30.27,194.9,19.4,6.42,25.77,499337.09
MSDP02,273.51,274.61,35318.61,57272.46,288172.14,697.88,19375.44,38546.61,4729.71,89.92,114.71,748.14,34439.62,36.6,32.06,273.66,102.66,102.32,29.03,185.53,16.65,5.23,36.5,516251.35
MSDP02,274.61,275.39,30451.08,61122.65,305429.81,787.0,20493.01,40069.5,4725.31,89.68,159.67,775.64,35477.07,32.45,39.9,243.21,104.03,105.99,29.82,197.46,21.69,7.85,44.11,495985.19
MSDP02,275.39,276.5,35833.31,68340.53,299217.72,837.48,22182.71,39312.62,4450.87,85.01,124.67,790.88,40031.77,47.27,31.81,283.61,123.69,101.44,28.3,180.15,18.4,6.5,34.19,484969.82
MSDP02,276.5,277.53,41773.88,73770.13,270127.41,822.96,24922.96,30659.98,3980.27,66.82,142.86,723.66,46643.94,41.73,20.59,445.78,145.74,98.11,28.29,170.19,16.26,5.74,27.88,503234.39
MSDP02,277.53,278.57,35862.21,69683.48,284145.39,757.54,22939.67,33918.37,4267.99,68.72,145.1,703.0,42956.12,36.2,22.17,361.02,129.96,100.37,29.38,186.32,21.35,6.26,38.64,501152.42
MSDP02,278.57,279.5,33711.19,62362.14,285097.9,785.94,21100.55,36737.91,4529.49,55.33,129.97,710.9,38640.49,32.76,36.59,342.51,118.14,106.35,29.15,186.96,19.07,5.86,54.7,512429.49
MSDP02,279.5,280.3,33293.02,61449.13,296324.47,784.81,20458.16,42775.42,4729.09,102.55,138.02,740.7,36866.6,44.69,33.66,334.28,109.63,129.7,30.26,199.44,19.61,5.81,62.46,497519.76
MSDP02,280.3,281.46,36693.49,62251.78,302077.96,776.33,20334.11,43330.11,5023.44,89.49,109.35,772.33,36204.97,42.2,29.03,336.87,106.91,124.83,31.47,192.58,18.35,4.74,56.84,487074.3
MSDP02,281.46,282.5,33530.58,58238.49,289975.31,783.9,19228.18,47463.23,4720.22,83.79,131.54,929.68,34370.81,41.73,38.92,380.02,97.84,113.64,31.33,183.48,20.53,6.27,52.46,504643.17
MSDP02,282.5,283.5,36049.02,58213.98,291030.17,811.44,19720.91,40607.95,4740.91,91.98,126.12,742.99,36119.44,47.59,45.1,573.12,102.87,107.03,29.21,182.18,19.21,5.29,43.56,505810.07
MSDP02,283.5,284.5,33865.36,58321.41,303005.37,725.07,19771.26,43004.46,4963.88,88.96,119.96,772.23,35267.4,44.7,38.2,386.84,101.29,113.34,29.95,192.47,18.65,4.31,40.99,494042.21
MSDP02,284.5,285.5,34665.48,57513.3,308193.44,736.46,19564.85,43280.58,4908.26,79.09,74.47,747.7,33774.66,34.17,29.05,260.74,98.32,110.81,30.92,196.97,20.38,4.82,42.14,490633.17
MSDP02,285.5,286.6,35391.3,55539.88,302099.41,723.81,19059.59,41446.84,4972.76,77.41,139.01,762.74,32050.65,39.42,31.55,229.77,95.91,104.05,29.68,193.05,21.07,4.66,35.69,501997.2
MSDP02,286.6,287.39,35799.38,58061.87,305139.8,759.96,19433.34,44802.69,4885.99,96.09,131.06,841.37,32990.12,31.85,44.68,218.38,95.47,107.77,30.24,190.76,20.04,4.96,42.59,491334.43
MSDP02,287.39,288.5,32179.52,57448.11,303453.12,741.51,19522.96,44316.64,5076.06,122.09,127.48,830.28,34954.28,32.57,46.92,308.09,98.97,126.82,30.74,191.73,21.8,7.93,42.76,495232.12
MSDP02,288.5,289.55,26858.61,55951.8,287552.88,723.38,19099.25,41884.4,4644.99,104.07,111.19,760.85,34304.48,39.96,32.91,485.8,95.9,110.26,29.43,171.33,17.49,3.28,32.12,521423.34
MSDP02,289.55,290.61,37609.78,57399.83,296818.82,695.22,19376.83,42967.44,4929.27,102.82,143.58,709.31,34806.69,45.39,35.56,405.7,98.26,113.95,29.46,187.76,21.12,6.47,33.54,497633.37
MSDP02,290.61,291.5,31522.97,56175.92,292178.63,649.41,18620.14,43979.63,4713.03,79.11,105.84,744.77,33019.86,40.22,37.28,403.22,94.81,106.92,28.98,174.75,18.88,1.7525220089151698,36.32,511610.64
MSDP02,291.5,292.55,40327.91,57026.78,307883.61,753.22,19272.67,48884.62,4896.7,87.02,141.74,795.34,34607.42,34.97,34.75,384.87,96.75,115.34,30.31,186.0,20.84,3.37,32.78,477987.62
MSDP02,292.55,293.61,35985.0,59137.23,309720.51,816.57,19443.23,48894.38,5012.32,78.21,146.07,771.59,35060.86,33.61,43.94,371.92,96.25,116.56,31.04,183.13,22.03,6.41,31.51,477344.11
MSDP02,293.61,294.5,30477.12,58890.87,305297.42,852.27,19667.88,46617.0,5099.34,82.36,109.92,767.49,36177.98,43.01,32.42,381.43,100.48,114.38,32.0,182.34,18.55,6.58,28.41,488911.99
MSDP02,294.5,295.44,35495.49,59175.1,306362.01,797.79,19874.27,46907.49,4889.4,90.74,129.57,833.4,35811.0,33.09,26.89,751.4,101.63,117.53,30.95,179.32,20.69,5.1,29.87,482232.85
MSDP02,295.44,296.39,36938.67,55777.52,291324.35,808.4,18645.48,44537.99,4764.58,66.82,110.26,784.26,33936.19,38.34,32.51,622.95,97.76,114.05,30.76,165.72,18.47,5.5,29.56,505205.52
MSDP02,296.39,297.5,34700.21,56098.0,311114.89,646.65,19184.6,45804.84,5053.79,102.28,108.11,908.32,34080.83,40.16,34.89,389.68,94.58,102.13,31.63,197.23,21.57,5.63,25.01,486389.21
MSDP02,297.5,299.0,37312.41,58156.41,315521.26,708.3,19499.21,44007.53,5128.77,72.63,130.73,827.74,35076.65,35.07,38.75,254.61,99.06,101.76,31.8,191.59,21.85,8.73,22.35,478201.83
MSDP02,299.0,300.5,33545.54,59105.01,314678.86,852.91,19926.37,43165.94,4882.1,84.99,152.58,752.54,35958.58,33.49,42.63,256.35,102.1,105.29,28.73,190.27,19.2,4.69,23.47,481380.78
MSDP02,300.5,301.7,42380.44,55482.42,289206.71,693.22,18378.41,40386.71,4835.64,83.36,153.06,768.99,33720.54,40.15,29.0,353.88,93.55,97.3,29.81,168.99,19.0,5.0,20.84,508528.5
MSDP02,301.7,302.9,36997.57,59396.08,288969.02,811.26,19808.54,37156.87,5010.31,66.59,189.39,728.02,41679.94,40.75,52.11,299.53,104.31,90.01,30.9,171.65,22.36,11.66,20.15,504284.18
MSDP02,302.9,304.1,37724.53,60237.8,312236.61,857.05,20191.56,40155.04,5170.56,81.92,156.18,865.8,37114.51,37.7,36.78,201.25,103.74,92.65,30.56,192.67,21.76,9.06,20.58,479810.38
MSDP02,304.1,305.3,36260.75,62791.44,312613.02,915.71,20263.95,41615.02,5162.97,78.65,151.21,927.52,38082.52,38.42,40.74,236.24,105.63,93.45,29.66,188.7,21.31,7.25,21.03,475522.22
MSDP02,305.3,306.5,38079.52,62998.12,296112.46,823.37,20786.84,38322.93,4618.22,77.87,152.26,793.48,41434.39,33.88,24.36,324.15,116.6,92.71,30.43,183.06,19.42,4.56,23.06,489239.39
MSDP02,306.5,307.7,39839.33,65009.6,254927.53,733.07,21232.99,32125.93,4421.07,99.16,169.31,726.69,45595.42,37.58,29.78,493.37,126.31,82.94,28.89,151.69,15.62,4.04,19.86,529896.04
MSDP02,307.7,308.9,42581.21,66756.18,293629.25,734.46,21343.45,38884.8,4850.04,78.3,162.28,874.66,44040.65,47.0,38.74,439.08,118.46,97.6,32.37,188.0,18.61,6.73,24.82,478754.2
MSDP02,308.9,310.1,38518.45,63070.52,307161.17,729.12,20857.18,41821.41,4941.35,92.42,117.36,858.75,41295.16,45.15,43.99,415.27,111.18,100.27,32.14,187.95,20.31,5.06,24.09,472840.84
MSDP02,310.1,311.3,33590.07,61390.39,310243.58,812.52,20089.77,40873.57,4928.03,76.55,141.36,767.6,37305.43,37.09,37.71,289.08,100.92,106.53,33.17,200.29,21.44,8.43,21.77,482704.32
MSDP02,311.3,312.5,37028.17,60749.7,313349.59,788.61,19781.3,41355.56,5106.74,53.21,154.49,846.6,35333.29,38.42,39.14,191.35,96.29,93.7,31.13,195.22,19.84,8.51,18.5,479883.08
MSDP02,312.5,313.5,40094.6,63357.62,309110.33,855.03,21161.3,40234.07,5153.47,81.3,180.61,882.06,40120.66,38.19,37.75,431.9,110.94,98.21,31.1,182.38,21.22,4.38,21.51,472446.47
MSDP02,313.5,314.5,35804.18,62229.92,305433.41,822.54,20567.06,39070.79,4949.22,78.85,144.27,825.4,38749.21,36.02,44.1,422.76,103.52,94.06,32.19,192.73,19.47,5.54,21.01,484883.08
MSDP02,314.5,315.5,40835.85,62778.02,310739.06,871.44,20505.47,39475.41,5240.59,87.1,138.31,818.3,38353.63,44.04,32.26,303.83,104.08,94.94,31.57,187.68,20.96,7.0,20.08,474007.6
MSDP02,315.5,316.5,34026.78,62272.58,291617.77,850.94,19993.92,37696.18,5150.17,91.21,179.64,736.13,39662.62,44.36,36.86,289.08,104.84,101.16,32.25,180.27,20.11,8.41,18.56,500923.16
MSDP02,316.5,317.5,37531.56,62898.11,311164.82,877.71,20439.19,37022.48,5183.35,79.46,178.42,740.87,40364.28,44.01,34.92,275.39,102.32,106.26,32.11,180.91,22.31,10.54,24.46,476871.51
MSDP02,317.5,318.5,36974.42,61731.35,312697.64,864.24,20410.02,35713.88,5203.61,79.29,152.42,742.63,38663.35,39.41,53.98,210.26,104.51,98.92,32.03,192.44,22.08,9.97,20.97,480917.26
MSDP02,318.5,319.5,38780.48,64665.94,285883.94,789.37,21146.16,35233.05,4848.05,78.99,145.07,809.48,42228.13,37.99,40.94,383.61,112.9,94.53,33.28,174.45,22.34,7.38,19.67,499215.02
MSDP02,319.5,320.5,41057.11,61834.92,275784.29,680.86,19917.53,42947.16,4580.59,96.91,150.92,1004.93,41384.24,34.07,33.46,305.9,106.16,97.89,28.47,159.28,17.69,6.09,21.84,503533.6
MSDP02,320.5,321.5,38643.32,67867.33,278644.3,825.88,21880.69,38369.17,4867.8,93.02,193.69,878.51,48600.67,51.3,48.46,394.36,123.15,92.59,32.6,170.78,19.65,12.63,21.66,493397.23
